# CMS-HCC V28 ICD-10 -> HCC crosswalk, 2026 midyear/final model software — source: https://www.cms.gov/files/zip/2026-midyear-final-model-software-python.zip
# 8933 mappings. Columns: code, HCC, label, age/sex condition. Regenerate with scripts/build_reference.py
F19.96	HCC135	Drug Use with Psychotic Complications	
F19.97	HCC135	Drug Use with Psychotic Complications	
F19.980	HCC137	Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications	
F19.981	HCC137	Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications	
F19.982	HCC137	Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications	
F19.988	HCC137	Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications	
F19.99	HCC137	Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications	
F20.0	HCC151	Schizophrenia	age: age < 2
F20.0	HCC151	Schizophrenia	age: age >= 2
F20.1	HCC151	Schizophrenia	age: age < 2
F20.1	HCC151	Schizophrenia	age: age >= 2
F20.2	HCC151	Schizophrenia	age: age < 2
F20.2	HCC151	Schizophrenia	age: age >= 2
F20.3	HCC151	Schizophrenia	age: age < 2
F20.3	HCC151	Schizophrenia	age: age >= 2
F20.5	HCC151	Schizophrenia	age: age < 2
F20.5	HCC151	Schizophrenia	age: age >= 2
F20.81	HCC151	Schizophrenia	age: age < 2
F20.81	HCC151	Schizophrenia	age: age >= 2
F20.89	HCC151	Schizophrenia	age: age < 2
F20.89	HCC151	Schizophrenia	age: age >= 2
F20.9	HCC151	Schizophrenia	age: age < 2
F20.9	HCC151	Schizophrenia	age: age >= 2
F21	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F21	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F22	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F22	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F23	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F23	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F24	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F24	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F25.0	HCC151	Schizophrenia	age: age < 2
F25.0	HCC151	Schizophrenia	age: age >= 2
F25.1	HCC151	Schizophrenia	age: age < 2
F25.1	HCC151	Schizophrenia	age: age >= 2
F25.8	HCC151	Schizophrenia	age: age < 2
F25.8	HCC151	Schizophrenia	age: age >= 2
F25.9	HCC151	Schizophrenia	age: age < 2
F25.9	HCC151	Schizophrenia	age: age >= 2
F28	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F28	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F29	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F29	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F30.10	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F30.10	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F30.11	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F30.11	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F30.12	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F30.12	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F30.13	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F30.13	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F30.2	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F30.2	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F30.3	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F30.3	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F30.8	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F30.8	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F30.9	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F30.9	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.0	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.0	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.10	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.10	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.11	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.11	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.12	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.12	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.13	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.13	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.2	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F31.2	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F31.30	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.30	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.31	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.31	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.32	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.32	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.4	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.4	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.5	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F31.5	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F31.60	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.60	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.61	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.61	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.62	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.62	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.63	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.63	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.64	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F31.64	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F31.71	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.71	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.73	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.73	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.75	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.75	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.77	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.77	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.81	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.81	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.89	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.89	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F31.9	HCC154	Bipolar Disorders without Psychosis	age: age < 2
F31.9	HCC154	Bipolar Disorders without Psychosis	age: age >= 2
F32.1	HCC155	Major Depression, Moderate or Severe, without Psychosis	
F32.2	HCC155	Major Depression, Moderate or Severe, without Psychosis	age: age < 2
F32.2	HCC155	Major Depression, Moderate or Severe, without Psychosis	age: age >= 2
F32.3	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F32.3	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F33.1	HCC155	Major Depression, Moderate or Severe, without Psychosis	
F33.2	HCC155	Major Depression, Moderate or Severe, without Psychosis	age: age < 2
F33.2	HCC155	Major Depression, Moderate or Severe, without Psychosis	age: age >= 2
F33.3	HCC152	Psychosis, Except Schizophrenia	age: age < 2
F33.3	HCC152	Psychosis, Except Schizophrenia	age: age >= 2
F44.0	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F44.0	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F44.1	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F44.1	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F44.81	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F44.81	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F48.1	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F48.1	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.00	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.00	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.010	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.010	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.011	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.011	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.012	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.012	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.013	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.013	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.014	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.014	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.019	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.019	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.020	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.020	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.021	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.021	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.022	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.022	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.023	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.023	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.024	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.024	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.029	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.029	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.20	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.20	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.21	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.21	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.22	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.22	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.23	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.23	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.24	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.24	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F50.25	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F50.25	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F53.1	HCC152	Psychosis, Except Schizophrenia	mce: 9 <= age <= 64
F60.0	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.0	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F60.1	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.1	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F60.2	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.2	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F60.3	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.3	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F60.4	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.4	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F60.5	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.5	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F60.6	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.6	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F60.7	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.7	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F60.81	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.81	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F60.89	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.89	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
F60.9	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age < 2
F60.9	HCC153	Personality Disorders; Anorexia/Bulimia Nervosa	age: age >= 2
G04.1	HCC182	Spinal Cord Disorders/Injuries	
G04.82	HCC182	Spinal Cord Disorders/Injuries	
G04.89	HCC182	Spinal Cord Disorders/Injuries	
G04.91	HCC182	Spinal Cord Disorders/Injuries	
G05.4	HCC182	Spinal Cord Disorders/Injuries	
G10	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G11.0	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G11.10	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G11.11	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G11.19	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G11.2	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	mce: age >= 15
G11.3	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G11.4	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G11.5	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G11.6	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G11.8	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G11.9	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G12.0	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	
G12.1	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	
G12.20	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	
G12.21	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	mce: age >= 15
G12.22	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	
G12.23	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	
G12.24	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	
G12.25	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	
G12.29	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	
G12.8	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	
G12.9	HCC190	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disease, Spinal Muscular Atrophy	
G14	HCC182	Spinal Cord Disorders/Injuries	
G20.A1	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G20.A2	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G20.B1	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G20.B2	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G20.C	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G21.3	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G21.4	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G21.8	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G21.9	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G23.0	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G23.1	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G23.2	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G23.3	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G23.8	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G23.9	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G30.0	HCC127	Dementia, Mild or Unspecified	
G30.1	HCC127	Dementia, Mild or Unspecified	mce: age >= 15
G30.8	HCC127	Dementia, Mild or Unspecified	
G30.9	HCC127	Dementia, Mild or Unspecified	
G31.01	HCC127	Dementia, Mild or Unspecified	
G31.09	HCC127	Dementia, Mild or Unspecified	
G31.80	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G31.81	HCC127	Dementia, Mild or Unspecified	
G31.82	HCC127	Dementia, Mild or Unspecified	
G31.83	HCC127	Dementia, Mild or Unspecified	
G31.86	HCC127	Dementia, Mild or Unspecified	
G32.0	HCC182	Spinal Cord Disorders/Injuries	
G32.81	HCC182	Spinal Cord Disorders/Injuries	
G35	HCC198	Multiple Sclerosis	
G35.A	HCC198	Multiple Sclerosis	
G35.B0	HCC198	Multiple Sclerosis	
G35.B1	HCC198	Multiple Sclerosis	
G35.B2	HCC198	Multiple Sclerosis	
G35.C0	HCC198	Multiple Sclerosis	
G35.C1	HCC198	Multiple Sclerosis	
G35.C2	HCC198	Multiple Sclerosis	
G35.D	HCC198	Multiple Sclerosis	
G36.0	HCC198	Multiple Sclerosis	
G36.1	HCC198	Multiple Sclerosis	
G36.8	HCC198	Multiple Sclerosis	
G36.9	HCC198	Multiple Sclerosis	
G37.0	HCC198	Multiple Sclerosis	
G37.1	HCC198	Multiple Sclerosis	
G37.2	HCC198	Multiple Sclerosis	
G37.3	HCC182	Spinal Cord Disorders/Injuries	
G37.4	HCC182	Spinal Cord Disorders/Injuries	
G37.5	HCC198	Multiple Sclerosis	
G37.81	HCC198	Multiple Sclerosis	
G37.89	HCC198	Multiple Sclerosis	
G37.9	HCC198	Multiple Sclerosis	
G40.001	HCC201	Seizure Disorders and Convulsions	
G40.009	HCC201	Seizure Disorders and Convulsions	
G40.011	HCC201	Seizure Disorders and Convulsions	
G40.019	HCC201	Seizure Disorders and Convulsions	
G40.101	HCC201	Seizure Disorders and Convulsions	
G40.109	HCC201	Seizure Disorders and Convulsions	
G40.111	HCC201	Seizure Disorders and Convulsions	
G40.119	HCC201	Seizure Disorders and Convulsions	
G40.201	HCC201	Seizure Disorders and Convulsions	
G40.209	HCC201	Seizure Disorders and Convulsions	
G40.211	HCC201	Seizure Disorders and Convulsions	
G40.219	HCC201	Seizure Disorders and Convulsions	
G40.301	HCC201	Seizure Disorders and Convulsions	
G40.309	HCC201	Seizure Disorders and Convulsions	
G40.311	HCC201	Seizure Disorders and Convulsions	
G40.319	HCC201	Seizure Disorders and Convulsions	
G40.401	HCC201	Seizure Disorders and Convulsions	
G40.409	HCC201	Seizure Disorders and Convulsions	
G40.411	HCC201	Seizure Disorders and Convulsions	
G40.419	HCC201	Seizure Disorders and Convulsions	
G40.42	HCC201	Seizure Disorders and Convulsions	
G40.501	HCC201	Seizure Disorders and Convulsions	
G40.509	HCC201	Seizure Disorders and Convulsions	
G40.801	HCC201	Seizure Disorders and Convulsions	
G40.802	HCC201	Seizure Disorders and Convulsions	
G40.803	HCC201	Seizure Disorders and Convulsions	
G40.804	HCC201	Seizure Disorders and Convulsions	
G40.811	HCC201	Seizure Disorders and Convulsions	
G40.812	HCC201	Seizure Disorders and Convulsions	
G40.813	HCC201	Seizure Disorders and Convulsions	
G40.814	HCC201	Seizure Disorders and Convulsions	
G40.821	HCC201	Seizure Disorders and Convulsions	
G40.822	HCC201	Seizure Disorders and Convulsions	
G40.823	HCC201	Seizure Disorders and Convulsions	
G40.824	HCC201	Seizure Disorders and Convulsions	
G40.833	HCC201	Seizure Disorders and Convulsions	
G40.834	HCC201	Seizure Disorders and Convulsions	
G40.841	HCC201	Seizure Disorders and Convulsions	
G40.842	HCC201	Seizure Disorders and Convulsions	
G40.843	HCC201	Seizure Disorders and Convulsions	
G40.844	HCC201	Seizure Disorders and Convulsions	
G40.89	HCC201	Seizure Disorders and Convulsions	
G40.901	HCC201	Seizure Disorders and Convulsions	
G40.909	HCC201	Seizure Disorders and Convulsions	
G40.911	HCC201	Seizure Disorders and Convulsions	
G40.919	HCC201	Seizure Disorders and Convulsions	
G40.A01	HCC201	Seizure Disorders and Convulsions	
G40.A09	HCC201	Seizure Disorders and Convulsions	
G40.A11	HCC201	Seizure Disorders and Convulsions	
G40.A19	HCC201	Seizure Disorders and Convulsions	
G40.B01	HCC201	Seizure Disorders and Convulsions	
G40.B09	HCC201	Seizure Disorders and Convulsions	
G40.B11	HCC201	Seizure Disorders and Convulsions	
G40.B19	HCC201	Seizure Disorders and Convulsions	
G40.C01	HCC201	Seizure Disorders and Convulsions	
G40.C09	HCC201	Seizure Disorders and Convulsions	
G40.C11	HCC201	Seizure Disorders and Convulsions	
G40.C19	HCC201	Seizure Disorders and Convulsions	
G54.6	HCC409	Amputation Status, Lower Limb/Amputation Complications	
G54.7	HCC409	Amputation Status, Lower Limb/Amputation Complications	
G61.81	HCC193	Chronic Inflammatory Demyelinating Polyneuritis and Multifocal Motor Neuropathy	
G61.82	HCC193	Chronic Inflammatory Demyelinating Polyneuritis and Multifocal Motor Neuropathy	
G70.00	HCC196	Myasthenia Gravis without (Acute) Exacerbation and Other Myoneural Disorders	
G70.01	HCC195	Myasthenia Gravis with (Acute) Exacerbation	
G70.1	HCC196	Myasthenia Gravis without (Acute) Exacerbation and Other Myoneural Disorders	
G70.2	HCC196	Myasthenia Gravis without (Acute) Exacerbation and Other Myoneural Disorders	
G70.80	HCC196	Myasthenia Gravis without (Acute) Exacerbation and Other Myoneural Disorders	
G70.81	HCC196	Myasthenia Gravis without (Acute) Exacerbation and Other Myoneural Disorders	
G70.89	HCC196	Myasthenia Gravis without (Acute) Exacerbation and Other Myoneural Disorders	
G70.9	HCC196	Myasthenia Gravis without (Acute) Exacerbation and Other Myoneural Disorders	
G71.00	HCC197	Muscular Dystrophy	
G71.01	HCC197	Muscular Dystrophy	
G71.02	HCC197	Muscular Dystrophy	
G71.031	HCC197	Muscular Dystrophy	
G71.032	HCC197	Muscular Dystrophy	
G71.033	HCC197	Muscular Dystrophy	
G71.0340	HCC197	Muscular Dystrophy	
G71.0341	HCC197	Muscular Dystrophy	
G71.0342	HCC197	Muscular Dystrophy	
G71.0349	HCC197	Muscular Dystrophy	
G71.035	HCC197	Muscular Dystrophy	
G71.036	HCC197	Muscular Dystrophy	
G71.038	HCC197	Muscular Dystrophy	
G71.039	HCC197	Muscular Dystrophy	
G71.09	HCC197	Muscular Dystrophy	
G71.11	HCC197	Muscular Dystrophy	
G71.20	HCC197	Muscular Dystrophy	
G71.21	HCC197	Muscular Dystrophy	
G71.220	HCC197	Muscular Dystrophy	
G71.228	HCC197	Muscular Dystrophy	
G71.29	HCC197	Muscular Dystrophy	
G72.41	HCC93	Rheumatoid Arthritis and Other Specified Inflammatory Rheumatic Disorders	
G73.1	HCC196	Myasthenia Gravis without (Acute) Exacerbation and Other Myoneural Disorders	
G73.3	HCC196	Myasthenia Gravis without (Acute) Exacerbation and Other Myoneural Disorders	
G80.0	HCC191	Quadriplegic Cerebral Palsy	
G80.1	HCC192	Cerebral Palsy, Except Quadriplegic	
G80.2	HCC192	Cerebral Palsy, Except Quadriplegic	
G80.3	HCC192	Cerebral Palsy, Except Quadriplegic	
G80.4	HCC192	Cerebral Palsy, Except Quadriplegic	
G80.8	HCC192	Cerebral Palsy, Except Quadriplegic	
G80.9	HCC192	Cerebral Palsy, Except Quadriplegic	
G81.00	HCC253	Hemiplegia/Hemiparesis	
G81.01	HCC253	Hemiplegia/Hemiparesis	
G81.02	HCC253	Hemiplegia/Hemiparesis	
G81.03	HCC253	Hemiplegia/Hemiparesis	
G81.04	HCC253	Hemiplegia/Hemiparesis	
G81.10	HCC253	Hemiplegia/Hemiparesis	
G81.11	HCC253	Hemiplegia/Hemiparesis	
G81.12	HCC253	Hemiplegia/Hemiparesis	
G81.13	HCC253	Hemiplegia/Hemiparesis	
G81.14	HCC253	Hemiplegia/Hemiparesis	
G81.90	HCC253	Hemiplegia/Hemiparesis	
G81.91	HCC253	Hemiplegia/Hemiparesis	
G81.92	HCC253	Hemiplegia/Hemiparesis	
G81.93	HCC253	Hemiplegia/Hemiparesis	
G81.94	HCC253	Hemiplegia/Hemiparesis	
G82.20	HCC181	Paraplegia	
G82.21	HCC181	Paraplegia	
G82.22	HCC181	Paraplegia	
G82.50	HCC180	Quadriplegia	
G82.51	HCC180	Quadriplegia	
G82.52	HCC180	Quadriplegia	
G82.53	HCC180	Quadriplegia	
G82.54	HCC180	Quadriplegia	
G83.0	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.10	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.11	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.12	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.13	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.14	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.20	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.21	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.22	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.23	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.24	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.30	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.31	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.32	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.33	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.34	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.4	HCC182	Spinal Cord Disorders/Injuries	
G83.5	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.81	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.82	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.83	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.84	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.89	HCC254	Monoplegia, Other Paralytic Syndromes	
G83.9	HCC254	Monoplegia, Other Paralytic Syndromes	
G90.1	HCC182	Spinal Cord Disorders/Injuries	
G90.3	HCC199	Parkinson and Other Degenerative Disease of Basal Ganglia	
G90.B	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
G91.0	HCC127	Dementia, Mild or Unspecified	
G91.1	HCC127	Dementia, Mild or Unspecified	
G91.2	HCC127	Dementia, Mild or Unspecified	
G91.3	HCC127	Dementia, Mild or Unspecified	
G91.4	HCC127	Dementia, Mild or Unspecified	
G91.8	HCC127	Dementia, Mild or Unspecified	
G91.9	HCC127	Dementia, Mild or Unspecified	
G93.1	HCC202	Coma, Brain Compression/Anoxic Damage	
G93.42	HCC200	Friedreich and Other Hereditary Ataxias; Huntington Disease	
